gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000179403,0.352881595295543,-0.211790150414094,0.59464541726214,-0.356162082925344,0.721719185938171,0.81279730671282
ENSG00000215915,0.00353262571941349,0,5.85137116113777,0,1,NA
ENSG00000160072,4.07194765790046,0.704374533888118,0.155342043615342,4.53434574114585,5.77823132410288e-06,2.58106745433253e-05
ENSG00000197785,2.94335533043655,0.237395171006151,0.175040669985114,1.35622864689868,0.175026430010157,0.270485537075031
ENSG00000205090,0.00364245166955328,0,5.85137116113777,0,1,NA
ENSG00000160075,24.0553247138258,-0.368463017159846,0.0827217977382677,-4.45424334618145,8.41895705377714e-06,3.64732344295168e-05
ENSG00000215014,0.244173968033048,0.141883046196332,0.804306703148812,0.176404157320669,0.85997643881259,0.916231088866428
ENSG00000228594,1.44313841875623,-0.741801905998002,0.312831825618712,-2.37124820830132,0.017728121279464,0.0380825039719165
ENSG00000272106,0.519361509668918,0.243540821104155,0.546856372234997,0.445346956658484,0.656069038632959,0.761240565004407
ENSG00000197530,1.04791748452743,-0.0697569374628656,0.346526340947013,-0.2013034197407,0.840461328733986,0.902297180731883
ENSG00000189409,0.0671758551838991,0.518679859855833,2.09357311616548,0.247748624517031,0.804328907466434,NA
ENSG00000248333,5.01865170494881,-0.792544595021682,0.17621136130281,-4.49769293626722,6.86948136432356e-06,3.03162999513733e-05
ENSG00000272004,0.117965372500955,0.141882955355171,1.25763451983847,0.112817319433466,0.910175387084512,NA
ENSG00000189339,2.00273554347739,-0.291175111821338,0.29649590854548,-0.982054400850775,0.32607304826957,0.449462749995708
ENSG00000008128,4.17286450042242,-0.0788004145452918,0.206623135523557,-0.381372658708433,0.70292674595954,0.79797216402104
ENSG00000215790,0.841061323910684,-0.746598638627567,0.432193096836703,-1.72746544100786,0.0840841065999639,0.146206733650335
ENSG00000008130,20.661447245768,-0.250631480427699,0.120025756860379,-2.08814746920736,0.0367845341777078,0.071920364895954
ENSG00000078369,60.9926378190967,0.41613734355346,0.0503745118022735,8.26087099735782,1.44613310411437e-16,1.67988422783341e-15
ENSG00000231050,0.0368332997757057,0.464364501666941,3.42987231790536,0.135388276479788,0.892304892803262,NA
ENSG00000169885,0,NA,NA,NA,NA,NA
ENSG00000178821,0.0402611217003318,0.464365247774122,2.97726446381341,0.155970439783956,0.876056321663923,NA
ENSG00000142609,0.00346526561824982,0.264081880665901,5.85137116113777,0.045131623579071,0.964002395124516,NA
ENSG00000233542,0,NA,NA,NA,NA,NA
ENSG00000187730,0,NA,NA,NA,NA,NA
ENSG00000226969,0,NA,NA,NA,NA,NA
ENSG00000067606,0.105509601431026,-0.37409215899772,1.34748463770428,-0.277622578046651,0.78130209843935,NA
ENSG00000271806,0.00373175106329924,0,5.85137116113777,0,1,NA
ENSG00000182873,0.00429345961167832,0,5.85137116113777,0,1,NA
ENSG00000162585,19.2535049218594,-0.130211864727856,0.0790409380305425,-1.64739776592151,0.0994763142693245,0.169013549887525
ENSG00000234396,0,NA,NA,NA,NA,NA
ENSG00000157933,2.57739737850806,-0.937206949794113,0.205183460818762,-4.56765348461465,4.9321450534224e-06,2.22463635887555e-05
ENSG00000116151,0.223602364087678,0.5662049948733,0.789695393612974,0.716991639374807,0.47337925544064,0.599559264966899
ENSG00000157916,33.8391671353487,-0.0940455951332566,0.0752424399855817,-1.24990092228904,0.211335742481515,0.316073825546371
ENSG00000157911,2.42854338448733,-0.289736867193868,0.247920858581821,-1.16866676265663,0.242537918182814,0.354031012899122
ENSG00000149527,0.00412991024389612,0,5.85137116113777,0,1,NA
ENSG00000224387,0,NA,NA,NA,NA,NA
ENSG00000229393,0.00197909907540814,0,5.85137116113777,0,1,NA
ENSG00000157881,2.05214803924837,0.0327780386322714,0.28112525778384,0.116595850869703,0.907180325825355,0.948381242248796
ENSG00000197921,0,NA,NA,NA,NA,NA
ENSG00000272449,1.40949722542247,1.21563470668471,0.467426701077413,2.6006959035132,0.00930348826938921,0.0216468332056881
ENSG00000238164,0.154385971837739,-0.0821589920688805,0.942460216802286,-0.0871750240531546,0.930532391681508,NA
ENSG00000157873,14.9882751630435,-0.348248370674982,0.15189930875781,-2.29262643472744,0.0218695211325501,0.0458638671456875
ENSG00000228037,0.00490865559910698,0,5.85137116113777,0,1,NA
ENSG00000157870,1.96323412765735,-0.120188345163676,0.294627344567858,-0.407933436524574,0.68332254404806,0.782409329987481
ENSG00000142606,0.056169364887565,0.433815091089125,2.44868470563851,0.177162494660988,0.859380754542452,NA
ENSG00000237058,0,NA,NA,NA,NA,NA
ENSG00000215912,0.0573522757744198,0.348950786122235,2.44183702235224,0.142905027210247,0.886365188187095,NA
ENSG00000283259,0,NA,NA,NA,NA,NA
ENSG00000233234,0,NA,NA,NA,NA,NA
ENSG00000231630,0,NA,NA,NA,NA,NA
ENSG00000284745,0,NA,NA,NA,NA,NA
ENSG00000169717,0,NA,NA,NA,NA,NA
ENSG00000177133,0,NA,NA,NA,NA,NA
ENSG00000142611,0.00405160122444581,0,5.85137116113777,0,1,NA
ENSG00000226286,0,NA,NA,NA,NA,NA
ENSG00000272235,0,NA,NA,NA,NA,NA
ENSG00000130762,0.0432181336106459,0.141882641632107,2.9562243756581,0.0479945442573255,0.961720590650065,NA
ENSG00000272088,0,NA,NA,NA,NA,NA
ENSG00000162591,0.0722138212721543,0.118120732945968,1.76243435486512,0.0670213518137007,0.946564705126573,NA
ENSG00000238260,0,NA,NA,NA,NA,NA
ENSG00000158109,4.40827519173983,-0.686640940937965,0.215688866454019,-3.18347883331449,0.00145516752088983,0.00411950759941491
ENSG00000116213,2.99579694173894,-0.555383204993094,0.250427537133677,-2.21774015489611,0.0265725546599685,0.0543564754851061
ENSG00000078900,0.00617922075695224,0,5.85137116113777,0,1,NA
ENSG00000227589,0,NA,NA,NA,NA,NA
ENSG00000235131,0,NA,NA,NA,NA,NA
ENSG00000162592,0,NA,NA,NA,NA,NA
ENSG00000235169,1.26038616252529,0.0181062316308371,0.290251951757389,0.0623810848513138,0.95025935772162,0.978459813558495
ENSG00000130764,4.25565873750671,-0.970497534165166,0.217090956351706,-4.47046505517659,7.80496962211696e-06,3.40471332187172e-05
ENSG00000272153,0.00528283353278779,0.464358389618584,5.85137116113777,0.0793589018421268,0.93674715707975,NA
ENSG00000116198,3.38428913934508,-0.644058453966435,0.225226227884483,-2.85960680519307,0.00424166558594148,0.010824098967111
ENSG00000169598,0.751563777646786,-1.50405211589259,0.459696574263667,-3.27183668553925,0.00106851278999901,0.00311588808573296
ENSG00000198912,3.64241607954034,-1.2539041096558,0.207632802104439,-6.03904632094252,1.55027740966083e-09,1.08842211383953e-08
ENSG00000236423,0.0525724296009735,0.118120534323305,2.33896906642837,0.0505011100910695,0.959723064810458,NA
ENSG00000233304,0,NA,NA,NA,NA,NA
ENSG00000226374,0,NA,NA,NA,NA,NA
ENSG00000284668,0,NA,NA,NA,NA,NA
ENSG00000284703,0,NA,NA,NA,NA,NA
ENSG00000235054,0,NA,NA,NA,NA,NA
ENSG00000284694,0,NA,NA,NA,NA,NA
ENSG00000227169,0,NA,NA,NA,NA,NA
ENSG00000232596,0,NA,NA,NA,NA,NA
ENSG00000196581,0,NA,NA,NA,NA,NA
ENSG00000284739,0,NA,NA,NA,NA,NA
ENSG00000284674,0,NA,NA,NA,NA,NA
ENSG00000231510,0,NA,NA,NA,NA,NA
ENSG00000284616,0,NA,NA,NA,NA,NA
ENSG00000284692,0,NA,NA,NA,NA,NA
ENSG00000284666,0,NA,NA,NA,NA,NA
ENSG00000260972,0,NA,NA,NA,NA,NA
ENSG00000236948,0,NA,NA,NA,NA,NA
ENSG00000131697,0.480116184539009,-0.0648209711902444,0.470359592096764,-0.137811521821605,0.890389378153523,0.937425981590156
ENSG00000069424,8.87313673683107,-0.263670441637478,0.109734555343266,-2.40280229698547,0.0162699808856661,0.0353754411867498
ENSG00000116254,0,NA,NA,NA,NA,NA
ENSG00000116251,107.542712000449,-0.141313203533799,0.028993614667079,-4.87394225095549,1.09392979899581e-06,5.42443091107778e-06
ENSG00000226944,0,NA,NA,NA,NA,NA
ENSG00000158286,0.150406270380494,0.518680503229179,1.30425966932587,0.397681930544758,0.69086465857285,NA
ENSG00000116237,5.16320715143819,-1.08089335425252,0.189736900202734,-5.69680095488849,1.22076307482411e-08,7.7310863560942e-08
ENSG00000225077,0.0602187749979747,0.318399952578231,2.43941510981713,0.130523071410384,0.896152601931792,NA
ENSG00000173673,0,NA,NA,NA,NA,NA
ENSG00000158292,0.324015034227278,0.936481347454408,0.641683104215916,1.45941406482677,0.144451177189372,0.231196008545813
ENSG00000097021,3.63660191053716,-0.135970194189432,0.179460776311405,-0.757659679090507,0.44865474310096,0.575569827756049
ENSG00000271746,0.147645708768308,0.172434037185152,1.21765884899649,0.14161112312144,0.88738718050235,NA
ENSG00000069812,0,NA,NA,NA,NA,NA
ENSG00000187017,0,NA,NA,NA,NA,NA
ENSG00000231868,0,NA,NA,NA,NA,NA
ENSG00000215788,0.167546585512606,-0.993616237090876,1.60089530385518,-0.620662847031976,0.534821479406915,NA
ENSG00000171680,0.530021219841273,-0.915778500061064,0.379396771791834,-2.41377515084269,0.0157882020754808,0.0344540159338287
ENSG00000162408,3.14826589552839,-0.364995408059051,0.209466125643281,-1.74250326604425,0.0814204204606567,0.142348818058738
ENSG00000173662,0,NA,NA,NA,NA,NA
ENSG00000204859,2.35250876208458,-1.93832525297049,0.340881695369471,-5.68621102071674,1.29888883347781e-08,8.20087909234272e-08
ENSG00000162413,2.71436314801568,0.536259590529168,0.338869461809898,1.58249606696635,0.113536369468093,0.188537168306126
ENSG00000116273,1.74786771686049,1.3797438086499,0.292464194142181,4.71765035270997,2.38584070125623e-06,1.13479788749038e-05
ENSG00000041988,2.79492545414289,-0.535092934744172,0.34981724415823,-1.52963567028199,0.126106934989572,0.206389888617329
ENSG00000007923,3.57515643851836,-0.187142071013609,0.205002702570301,-0.912876116593794,0.361307699961285,0.487738029075633
ENSG00000228750,0,NA,NA,NA,NA,NA
ENSG00000284744,0,NA,NA,NA,NA,NA
ENSG00000237436,0.0259492178430127,0.549226900803725,4.1486435240646,0.132387103788957,0.89467811457945,NA
ENSG00000171735,21.3310342714525,0.308031498739398,0.0803165201051789,3.83521968252626,0.000125452113449996,0.000445528200228338
ENSG00000237365,0,NA,NA,NA,NA,NA
ENSG00000237728,0,NA,NA,NA,NA,NA
ENSG00000225126,0,NA,NA,NA,NA,NA
ENSG00000270171,0,NA,NA,NA,NA,NA
ENSG00000270035,0,NA,NA,NA,NA,NA
ENSG00000269978,0,NA,NA,NA,NA,NA
ENSG00000049245,14.1042454292547,0.332899173876965,0.1166182387024,2.8546064284721,0.00430901913065978,0.0109847410449758
ENSG00000049246,1.67141050156122,-0.830874450675174,0.471941079055784,-1.76054699950576,0.0783151059536078,0.137866412004686
ENSG00000236266,0.0430521802771745,0,3.37422318541267,0,1,NA
ENSG00000049247,0.212075542703951,0,0.901199359450408,0,1,1
ENSG00000049249,10.2735659036658,5.09599882897534,0.422592274137532,12.0589020217555,1.74088258451262e-33,3.8993269523123e-32
ENSG00000116288,50.8186224851898,-0.00245575719251056,0.0506369110471491,-0.0484973735902642,0.961319857552032,0.986707243341765
ENSG00000284747,0.0675663602712669,0.71895908991825,2.18769211424049,0.328638150331247,0.742429208512648,NA
ENSG00000284716,0.00347258417772287,0,5.85137116113777,0,1,NA
ENSG00000116285,1.56554088198192,2.89343573604127,0.46014327304157,6.28811916974362,3.21335211678266e-10,2.40202402690117e-09
ENSG00000238290,0,NA,NA,NA,NA,NA
ENSG00000227634,0,NA,NA,NA,NA,NA
ENSG00000233645,0,NA,NA,NA,NA,NA
ENSG00000162426,0.0119136102089932,0,5.85137116113777,0,1,NA
ENSG00000142599,6.13072127140086,-0.96609894223736,0.151483460837015,-6.37758694513068,1.79899923541978e-10,1.38459682054887e-09
ENSG00000232912,0.00353262571941349,0,5.85137116113777,0,1,NA
ENSG00000228423,0,NA,NA,NA,NA,NA
ENSG00000074800,208.183035947177,0.183536332427471,0.0336506690413462,5.45416592466445,4.92032429893609e-08,2.92592783381919e-07
ENSG00000230679,0.0424880106877191,0.40326360228047,2.9605202507979,0.136213762487112,0.891652295681514,NA
ENSG00000131686,0,NA,NA,NA,NA,NA
ENSG00000197241,0,NA,NA,NA,NA,NA
ENSG00000142583,0.736351677071277,-1.12015585318183,0.473700928864476,-2.36469000782201,0.0180451681383263,0.0386757460391272
ENSG00000180758,4.09722060524165,0.766484832394932,0.544169480855195,1.40854064654702,0.158971039922102,0.249928594151371
ENSG00000228526,0.76490482511552,0.0264673758756306,0.552330994139079,0.0479194109265684,0.961780469478246,0.986976880149247
ENSG00000234546,0.12865621996066,0.233536355750699,1.18601151928195,0.196909011383033,0.843898741677101,NA
ENSG00000049239,5.16656132537603,-0.395647886938813,0.352130307076513,-1.12358373871194,0.261189657813286,0.376021482907749
ENSG00000171621,4.00875108637244,4.23950143285276,0.437689450869165,9.68609461442112,3.45487543710776e-22,5.25646657967762e-21
ENSG00000284652,0,NA,NA,NA,NA,NA
ENSG00000284693,0.0338384652882164,-0.0821586950168817,3.22109740060777,-0.0255064298898194,0.979651019846651,NA
ENSG00000235263,0,NA,NA,NA,NA,NA
ENSG00000171612,5.22889006062715,0.854738271201564,0.164180971695215,5.20607389745686,1.9287786126743e-07,1.05587722561319e-06
ENSG00000188807,0.350596376599891,-0.649026346880645,0.5296630193551,-1.22535711039611,0.220440699229926,0.327134312310284
ENSG00000171608,5.13608272945425,-0.27130668674377,0.165040137117046,-1.64388306676793,0.10020035854725,0.169965965089802
ENSG00000179840,0.157274323547498,0.396476173500909,0.993691784077046,0.398993108179073,0.689898282403874,NA
ENSG00000231789,0.230186645770538,0.326626448334336,0.741658032882508,0.440400337962873,0.659647180182606,0.763711787301242
ENSG00000171603,5.17155923453077,-0.565972768543329,0.184787667633394,-3.06282759987089,0.00219256336696346,0.00597258090965853
ENSG00000178585,5.54693721705534,-0.311215899643184,0.133939392532467,-2.3235576461775,0.0201492146615919,0.0427083931563067
ENSG00000223989,0,NA,NA,NA,NA,NA
ENSG00000162441,4.54103779555324,-0.127651821726252,0.17197403421744,-0.742273810736172,0.45792145599997,0.58433344431376
ENSG00000173614,1.95867924203133,-1.64836616605771,0.368853996654036,-4.46888519850792,7.86283142370725e-06,3.42635993161619e-05
ENSG00000162444,0.997105641020355,0.41379488770203,0.250445646474545,1.65223430124223,0.0984867964692458,0.167537670132303
ENSG00000130939,3.66464044700481,-0.525815705067859,0.187201907840948,-2.80881595242399,0.00497240641135886,0.0124742228467943
ENSG00000054523,12.2384300328132,2.66011146446992,0.125039860476165,21.274107747241,1.97229837164862e-100,1.66259422193839e-98
ENSG00000284735,0.0213787092239383,0.549225522404703,4.64931657620374,0.118130377530273,0.905964354175097,NA
ENSG00000284642,0.0602429728319718,0.287849184656654,2.10818665977866,0.136538756339002,0.891395388292516,NA
ENSG00000142657,85.315059625358,-0.20301010280052,0.0571132115027979,-3.55452087982437,0.000378668443219946,0.00122263651594515
ENSG00000271989,0.0332596525371084,0.233534405325804,3.72316177169559,0.0627247537566568,0.949985685554955,NA
ENSG00000251503,0.0596539332708155,-0.659234949195916,2.44419739758158,-0.269714283244143,0.787380071214945,NA
ENSG00000175279,0.335424721136785,-0.474208240152671,0.536187528218894,-0.88440744179167,0.376476307180555,0.504197179229823
ENSG00000241563,0.00525557527492652,0,5.85137116113777,0,1,NA
ENSG00000160049,6.81370663234515,0.101310353226826,0.167653635629385,0.60428366403448,0.545655065337925,0.666764336642964
ENSG00000203469,0,NA,NA,NA,NA,NA
ENSG00000142655,2.48696272140355,-1.5178137540714,0.356666620338774,-4.25555313426787,2.08532832581027e-05,8.5160576735872e-05
ENSG00000130940,0.993978682088262,0.773274052816187,0.552971459349753,1.39839776491447,0.161993653985448,0.253962406021921
ENSG00000272078,0.10785995136966,0,1.73404959465745,0,1,NA
ENSG00000175262,0.251441462917288,-0.969580841143554,0.685139463745937,-1.4151583618355,0.157022069710506,0.247599512349377
ENSG00000120948,4.84037669802508,-0.878919211834053,0.160263266898397,-5.48422123699293,4.15294782134551e-08,2.48380522622755e-07
ENSG00000277726,0,NA,NA,NA,NA,NA
ENSG00000009724,0.0273504568441951,0.233533893310055,4.1233092541079,0.0566374916160833,0.954833968473902,NA
ENSG00000271895,0.146487837667845,0.250509441649901,1.07995945027656,0.231961895963546,0.816567609271297,NA
ENSG00000116649,15.8373306927902,-0.0629645259696838,0.0785232331874009,-0.801858550824248,0.422634784965734,0.5502808993146
ENSG00000171824,7.7933945446194,0.0390526434583071,0.13685575998619,0.285356228062655,0.775371238899181,0.855383462419858
ENSG00000226849,0.0432404566736284,0.233535045082073,3.15259898246971,0.0740769905657726,0.940949123817162,NA
ENSG00000230337,0.0277516789929696,0.264084574096654,4.11634632503329,0.0641550912494027,0.948846735679597,NA
ENSG00000198793,4.29839931956874,-0.0849623878938269,0.176774179312028,-0.480626685551503,0.630781845879874,0.739905444640589
ENSG00000225602,0,NA,NA,NA,NA,NA
ENSG00000171819,0,NA,NA,NA,NA,NA
ENSG00000120942,2.81453746248407,-0.0289081962991535,0.23640906921661,-0.122280403179737,0.902676951518209,0.94556140173144
ENSG00000284646,0,NA,NA,NA,NA,NA
ENSG00000204624,0.00387045859029131,0,5.85137116113777,0,1,NA
ENSG00000235643,0,NA,NA,NA,NA,NA
ENSG00000284708,0,NA,NA,NA,NA,NA
ENSG00000116661,0.313209996572072,0.549232130813049,0.695051582317452,0.790203410489031,0.429408984609095,0.556776812719089
ENSG00000132879,1.14681139712629,-0.716283887393316,0.486339272175541,-1.47280700608274,0.140803082664374,0.226256988578146
ENSG00000116663,15.4995740429133,1.13761423509299,0.274276230681174,4.14769530800276,3.35838939828186e-05,0.000131758698531335
ENSG00000116670,11.8168932778601,0.118296798543672,0.145125791087724,0.815132842047112,0.414996274394053,0.542373090230484
ENSG00000162490,0.00650962833059339,0,5.85137116113777,0,1,NA
ENSG00000177674,23.8856929625242,-0.10253833606573,0.12683741654448,-0.808423404222925,0.418846883375526,0.546261103595344
ENSG00000215910,0.0504765279487394,0.202984729790006,2.4647973849797,0.082353515557498,0.934365599641117,NA
ENSG00000177553,0,NA,NA,NA,NA,NA
ENSG00000177000,4.74342860241356,-1.40360332495692,0.167954190016552,-8.35706048666366,6.43003358305103e-17,7.58950794533062e-16
ENSG00000011021,2.23155206593948,-0.598962019505441,0.258535347100988,-2.31675098288002,0.0205173005837849,0.0433780447522962
ENSG00000242349,0.144202358799689,0.365924987032822,1.05309381646004,0.347476151994581,0.728233631658447,NA
ENSG00000175206,0.00888059344541799,0.464358389614216,5.85137116113777,0.0793589018413804,0.936747157080344,NA
ENSG00000120937,0,NA,NA,NA,NA,NA
ENSG00000116685,11.1784277668375,-1.293965028038,0.147560885292491,-8.76902456550829,1.8022072258406e-18,2.31082603798431e-17
ENSG00000083444,8.73560956798963,-0.459768871120192,0.135397499260498,-3.39569691930291,0.000684541130741446,0.00209321939880644
ENSG00000116688,4.10955704416499,-0.373249110365436,0.171826282836519,-2.17224690078734,0.0298370448006155,0.0600495194277269
ENSG00000116691,9.57314376211333,-1.43722257111872,0.161239185545935,-8.91360599628726,4.93991380433224e-19,6.59854010951275e-18
ENSG00000120949,0.896114862802011,-1.14555191787903,0.500932252245999,-2.28684001228267,0.0222051630747783,0.0464584294014648
ENSG00000028137,60.9937702592454,-1.26747311691667,0.0658990771317558,-19.2335488156009,1.93894686850245e-82,1.23419903731819e-80
ENSG00000048707,3.49998698094623,-0.268455962448153,0.189884952945485,-1.41378217854484,0.157425867757274,0.248142151123152
ENSG00000229484,0,NA,NA,NA,NA,NA
ENSG00000162496,2.44770611536906,-0.398070284444799,0.258828127708472,-1.53797150243717,0.124055582775277,0.20350126170002
ENSG00000272482,0.00339440452291264,0,5.85137116113777,0,1,NA
ENSG00000204518,0,NA,NA,NA,NA,NA
ENSG00000188984,0,NA,NA,NA,NA,NA
ENSG00000157330,0,NA,NA,NA,NA,NA
ENSG00000116726,0,NA,NA,NA,NA,NA
ENSG00000116721,0,NA,NA,NA,NA,NA
ENSG00000228338,0,NA,NA,NA,NA,NA
ENSG00000239810,0,NA,NA,NA,NA,NA
ENSG00000179172,0,NA,NA,NA,NA,NA
ENSG00000120952,0,NA,NA,NA,NA,NA
ENSG00000243073,0,NA,NA,NA,NA,NA
ENSG00000187545,0,NA,NA,NA,NA,NA
ENSG00000204510,0,NA,NA,NA,NA,NA
ENSG00000232423,0,NA,NA,NA,NA,NA
ENSG00000274764,0,NA,NA,NA,NA,NA
ENSG00000277058,0,NA,NA,NA,NA,NA
ENSG00000229571,0,NA,NA,NA,NA,NA
ENSG00000275774,0,NA,NA,NA,NA,NA
ENSG00000233336,0,NA,NA,NA,NA,NA
ENSG00000280267,0,NA,NA,NA,NA,NA
ENSG00000179412,0,NA,NA,NA,NA,NA
ENSG00000204505,0,NA,NA,NA,NA,NA
ENSG00000279169,0,NA,NA,NA,NA,NA
ENSG00000279804,0,NA,NA,NA,NA,NA
ENSG00000270601,0,NA,NA,NA,NA,NA
ENSG00000182330,0,NA,NA,NA,NA,NA
ENSG00000237700,0,NA,NA,NA,NA,NA
ENSG00000204501,0,NA,NA,NA,NA,NA
ENSG00000228229,0,NA,NA,NA,NA,NA
ENSG00000204481,0,NA,NA,NA,NA,NA
ENSG00000204480,0,NA,NA,NA,NA,NA
ENSG00000204479,0,NA,NA,NA,NA,NA
ENSG00000204478,0,NA,NA,NA,NA,NA
ENSG00000162494,2.08266149403399,0,0.591741627645306,0,1,1
ENSG00000259961,0,NA,NA,NA,NA,NA
ENSG00000162493,14.0500235807895,0.264087470832288,0.540995592258572,0.488150873336628,0.625442978836021,0.735995718162441
ENSG00000237445,0,NA,NA,NA,NA,NA
ENSG00000116731,7.23927285784666,-0.0249663685134212,0.173367754580497,-0.144008143693347,0.885494038933442,0.933922854965587
ENSG00000189337,0.0737452977629696,0.318400052531311,2.08084141600998,0.153015049624418,0.878386407167819,NA
ENSG00000231606,0,NA,NA,NA,NA,NA
ENSG00000234593,0,NA,NA,NA,NA,NA
ENSG00000175147,0.0646934890407798,0.233536031958009,2.09859654717688,0.11128200523925,0.911392724507815,NA
